CUSTOMER_ID,ORDER_NUMBER,MATERIAL_NUMBER
2572,11,19869
2572,11,1836
2573,3,8613
2574,7,656
2576,27,295
2577,15,994
2578,4,333
2578,4,727
2578,4,846
2579,3,78
2579,3,349
2579,3,94
2579,3,22938
2579,3,201
2579,3,416
2580,15,188
2580,15,9047
2581,3,1471
2581,3,850
2581,3,3163
2581,3,261
2582,5,1006
2585,12,18
2587,22,9181
2588,3,34
2592,4,94
2593,7,8581
2593,7,49
2595,20,809
2596,5,1175
2596,5,155
2596,5,809
2599,12,3605
2599,12,2321
2599,12,253
2599,12,232
2599,12,944
2600,4,8853
2600,4,537
2602,4,5975
2602,4,2
2603,14,885
2603,14,29
2604,5,272
2604,5,4
2605,3,23117
2605,3,5088
2605,3,23118
2606,24,4580
2607,6,1258
2609,27,1573
2610,3,3184
2611,4,2037
2611,4,6876
2612,11,78
2613,8,3033
2614,46,6835
2615,6,3184
2615,6,59
2616,3,1204
2616,3,6588
2617,11,66
2618,6,253
2619,45,63
2620,15,809
2621,3,3938
2623,7,361
2624,5,7194
2626,6,574
2627,9,3556
2627,9,911
2628,4,405
2629,12,32
2631,16,9766
2631,16,9181
2633,7,9181
2635,4,2173
2636,8,204
2637,11,75
2638,7,455
2639,34,961
2640,3,400
2641,5,147
2642,74,9058
2644,3,10
2644,3,392
2644,3,77
2645,20,9193
2646,6,8459
2646,6,6287
2648,32,3446
2649,4,155
2651,6,21554
2651,6,144
2652,8,1154
2655,5,9247
2656,3,251
2657,4,124
2659,4,104
2661,12,63
2661,12,9046
2661,12,1263
2664,14,6677
2665,3,5062
2667,3,177
2668,7,1105
2669,9,1560
2670,4,9614
2671,7,314
2671,7,142
2671,7,253
2675,7,210
2676,7,250
2676,7,59
2677,5,1679
2677,5,468
2678,6,6677
2679,30,68
2679,30,9152
2681,4,33
2684,3,5338
2685,4,22100
2687,3,2037
2688,4,3370
2689,6,232
2690,3,76
2691,6,22270
2692,9,2419
2693,4,1531
2693,4,2173
2694,13,419
2695,7,357
2696,5,2895
2696,5,39
2697,3,9761
2700,3,400
2701,3,22828
2701,3,23580
2701,3,9417
2701,3,23028
2701,3,19988
2701,3,2653
2701,3,20054
2701,3,19725
2701,3,3720
2701,3,22798
2701,3,4556
2701,3,827
2701,3,19822
2701,3,23025
2701,3,3723
2701,3,19991
2701,3,19946
2701,3,19771
2701,3,22801
2701,3,3629
2702,4,415
2705,3,427
2707,11,4719
2709,3,250
2709,3,7572
2709,3,260
2709,3,1027
2709,3,1765
2709,3,7588
2712,5,2037
2712,5,21928
2712,5,21964
2713,3,51
2715,3,361
2716,4,8
2717,9,18
2717,9,1314
2718,3,468
2720,8,718
2723,3,1060
2723,3,4126
2724,13,3257
2725,4,16109
2726,3,371
2726,3,77
2727,5,309
2729,3,1433
2730,22,9181
2732,6,1183
2734,14,5317
2735,3,34
2735,3,3971
2735,3,18012
2738,9,283
2739,7,611
2739,7,2675
2741,3,468
2742,3,4166
2743,4,8
2744,7,455
2745,5,2038
2746,3,253
2747,3,20061
2747,3,288
2747,3,184
2748,5,8
2749,5,18
2752,7,1679
2753,10,23281
2754,16,2076
2755,3,879
2756,6,618
2758,11,2558
2760,7,5
2761,9,22485
2761,9,15824
2762,3,32
2764,14,9108
2766,17,1793
2767,3,38
2768,4,67
2770,31,266
2772,6,1330
2773,3,38
2774,10,9690
2775,9,7572
2776,7,1233
2776,7,5062
2779,7,46
2780,4,23540
2780,4,82
2782,4,540
2782,4,77
2783,4,3031
2783,4,3026
2783,4,416
2783,4,3694
2784,18,1454
2784,18,17722
2786,3,2906
2787,7,226
2788,6,60
2788,6,22758
2789,18,22372
2789,18,22350
2789,18,5301
2790,4,1998
2790,4,3442
2790,4,468
2791,7,22507
2791,7,4724
2791,7,4719
2791,7,576
2791,7,1175
2791,7,4635
2795,4,2640
2797,10,7944
2799,4,23003
2800,3,250
2801,7,147
2801,7,111
2801,7,250
2801,7,473
2801,7,323
2801,7,253
2801,7,2349
2801,7,1154
2802,4,1092
2802,4,22823
2802,4,23025
2802,4,1401
2803,3,2677
2805,4,1196
2805,4,147
2805,4,59
2806,3,253
2810,24,2823
2810,24,1765
2810,24,12026
2811,3,19
2811,3,333
2812,4,250
2812,4,8540
2812,4,655
2813,3,5059
2813,3,650
2813,3,897
2813,3,359
2813,3,94
2816,5,9843
2818,5,1105
2819,4,1105
2820,5,1105
2821,4,33
2821,4,15333
2822,6,139
2823,13,19195
2823,13,18451
2824,4,227
2825,15,1589
2826,3,477
2827,8,4331
2828,8,77
2828,8,5326
2829,21,2823
2829,21,23069
2829,21,877
2830,3,19910
2833,8,22818
2834,8,19927
2835,3,23584
2835,3,4601
2835,3,8164
2837,6,20103
2837,6,23583
2837,6,23573
2840,11,6939
2842,22,1610
2843,3,78
2843,3,858
2843,3,232
2843,3,46
2843,3,5314
2843,3,4719
2843,3,576
2843,3,1175
2844,19,1026
2845,10,16093
2845,10,720
2845,10,22270
2845,10,2936
2845,10,5062
2847,3,2691
2847,3,370
2848,5,20032
2848,5,11
2850,4,23584
2850,4,1750
2850,4,20228
2851,3,1436
2851,3,5326
2852,3,20898
2853,3,9479
2853,3,322
2855,8,7696
2858,12,9726
2858,12,795
2859,3,120
2861,3,7966
2863,14,3865
2865,16,27
2866,7,462
2868,3,5286
2868,3,3296
2869,3,22832
2869,3,22210
2870,4,38
2871,4,2769
2872,9,1233
2875,4,22591
2877,22,3602
2878,7,2585
2879,9,460
2879,9,2559
2879,9,198
2881,7,285
2883,4,636
2884,13,4425
2884,13,2621
2885,4,38
2887,3,77
2888,3,403
2888,3,174
2889,3,110
2889,3,6
2889,3,147
2889,3,1608
2890,11,349
2891,15,862
2892,4,233
2892,4,199
2893,4,6287
2895,13,897
2896,7,42
2896,7,9145
2897,3,10
2900,12,8170
2901,5,2166
2903,14,11924
2903,14,12048
2903,14,1925
2903,14,1751
2903,14,2360
2903,14,16280
2903,14,21987
2905,9,19243
2907,3,19
2908,5,232
2908,5,313
2910,15,5
2910,15,1739
2910,15,23200
2911,3,856
2912,3,468
2912,3,14766
2913,10,23199
2914,6,250
2915,14,1196
2916,4,250
2918,3,64
2920,4,107
2920,4,59
2920,4,6
2921,5,7545
2921,5,3865
2921,5,20237
2921,5,20211
2923,3,6630
2925,3,950
2926,6,42
2926,6,462
2926,6,4305
2926,6,9145
2929,19,2185
2930,12,815
2930,12,412
2932,5,9145
2933,4,1725
2934,14,110
2934,14,293
2936,3,802
2938,7,127
2939,3,8
2940,9,20847
2941,3,1204
2942,17,517
2942,17,81
2943,14,161
2944,37,703
2945,8,61
2946,10,5265
2947,8,237
2948,9,298
2948,9,205
2949,5,6962
2949,5,6
2949,5,205
2950,26,914
2952,15,61
2953,13,65
2953,13,3163
2954,5,2005
2955,9,7138
2957,5,3278
2957,5,2220
2958,18,862
2959,13,574
2960,14,914
2960,14,313
2962,13,27
2963,3,4471
2964,4,77
2968,3,516
2969,7,4719
2969,7,576
2969,7,1175
2972,28,14375
2973,30,1406
2974,22,7138
2975,12,6125
2976,11,1455
2977,7,2083
2978,12,22889
2978,12,22657
2979,6,6490
2979,6,10210
2982,7,703
2982,7,3278
2982,7,914
2983,21,452
2984,23,1544
2985,3,6490
2985,3,11980
2985,3,11341
2986,11,7231
2987,7,2083
2988,30,269
2989,3,5276
2989,3,15442
2990,5,4810
2991,10,6962
2992,9,4810
2992,9,3278
2993,18,26
2993,18,3772
2995,14,914
2996,6,19417
2997,10,3503
2997,10,16373
2997,10,19759
2997,10,23748
2997,10,14766
2998,3,3278
2999,16,990
3000,4,3278
3000,4,1518
3002,18,7231
3004,4,7424
3005,7,8675
3006,4,815
3006,4,3334
3006,4,7944
3008,31,7138
3010,7,703
3013,18,7138
3014,6,914
3015,18,2220
3016,5,703
3016,5,3278
3017,4,6077
3018,12,693
3019,25,9785
3020,8,576
3021,6,462
3022,3,4479
3022,3,1472
3022,3,832
3022,3,714
3022,3,74
3022,3,10
3023,5,462
3025,3,10
3026,4,7727
3027,4,2466
3028,17,1736
3029,3,636
3030,9,818
3030,9,606
3031,7,1708
3032,6,6755
3033,22,990
3034,4,51
3035,7,20897
3036,10,1341
3037,13,232
3038,4,81
3038,4,16300
3038,4,4
3038,4,18230
3038,4,6452
3039,6,576
3040,10,564
3040,10,3027
3040,10,2062
3041,16,188
3042,5,6
3043,7,4627
3044,4,6490
3045,6,207
3046,8,9145
3048,6,3004
3049,4,122
3050,5,10462
3050,5,11258
3052,4,7452
3053,5,20898
3053,5,1711
3055,3,5541
3056,6,9145
3058,10,1544
3061,4,11
3064,6,659
3065,3,846
3065,3,18102
3065,3,20180
3065,3,5205
3065,3,19055
3065,3,2640
3065,3,23409
3065,3,19056
3065,3,15462
3065,3,166
3066,13,561
3067,8,170
3067,8,7231
3068,6,213
3068,6,69
3068,6,14897
3069,5,4996
3069,5,589
3069,5,496
3069,5,654
3069,5,1854
3070,10,335
3070,10,162
3072,3,250
3072,3,1751
3072,3,950
3074,4,18972
3075,9,10336
3077,3,1751
3077,3,201
3077,3,20061
3078,5,22762
3078,5,1725
3079,3,37
3079,3,10449
3080,15,1544
3081,8,7441
3081,8,23322
3083,4,142
3084,4,139
3084,4,141
3084,4,4305
3085,7,7754
3086,5,19
3087,3,703
3087,3,107
3088,18,7231
3089,6,6
3092,18,138
3093,3,1371
3093,3,1679
3093,3,4870
3093,3,2360
3093,3,14761
3093,3,4776
3093,3,4
3093,3,5540
3093,3,9335
3093,3,9701
3093,3,2749
3093,3,717
3093,3,1797
3093,3,862
3093,3,16280
3093,3,7476
3093,3,177
3093,3,468
3093,3,5062
3094,18,2640
3095,5,1740
3096,12,174
3097,12,6939
3099,6,38
3099,6,2166
3100,20,489
3101,4,42
3102,5,659
3103,4,4203
3103,4,1282
3103,4,335
3103,4,18972
3104,3,169
3104,3,3130
3104,3,2930
3104,3,1422
3104,3,232
3104,3,3367
3104,3,164
3104,3,1837
3104,3,1204
3104,3,781
3104,3,475
3105,3,3291
3105,3,46
3105,3,1472
3106,5,7528
3108,8,2012
3108,8,764
3109,5,7138
3111,4,3587
3112,12,2416
3112,12,0
3113,3,328
3113,3,586
3113,3,8407
3114,5,232
3115,4,19247
3115,4,670
3115,4,186
3115,4,853
3116,4,110
3118,4,23573
3118,4,2461
3119,4,269
3119,4,639
3121,4,46
3121,4,6
3122,7,5955
3122,7,2958
3122,7,336
3122,7,596
3122,7,108
3122,7,1937
3124,4,1786
3125,6,7149
3125,6,51
3125,6,7080
3125,6,2083
3126,7,4827
3126,7,5093
3126,7,9499
3126,7,9589
3129,11,3004
3130,5,3004
3132,6,2450
3138,3,2174
3139,9,64
3140,6,2000
3141,6,1679
3143,9,1937
3143,9,1845
3144,3,222
3144,3,306
3144,3,1668
3144,3,6688
3144,3,192
3144,3,2466
3144,3,293
3145,4,20847
3145,4,195
3146,4,246
3146,4,59
3147,3,415
3147,3,20150
3148,3,1633
3149,3,222
3149,3,12658
3149,3,16
3150,5,125
3151,3,832
3151,3,714
3151,3,10
3151,3,77
3152,4,4056
3154,4,3272
3156,3,768
3157,3,174
3157,3,61
3157,3,451
3157,3,18972
3157,3,264
3157,3,2740
3157,3,57
3158,3,205
3158,3,1544
3159,7,1214
3160,6,19218
3161,6,60
3163,26,20520
3164,5,77
3165,4,246
3165,4,2051
3166,3,1422
3167,10,639
3168,3,1569
3168,3,19757
3169,4,6688
3169,4,38
3169,4,64
3170,9,176
3171,5,6077
3174,4,1461
3174,4,199
3175,4,23078
3176,3,5235
3176,3,21
3177,3,673
3178,8,980
3179,3,2958
3180,4,77
3181,4,3586
3181,4,1834
3181,4,2769
3182,3,59
3183,4,7572
3183,4,260
3183,4,648
3183,4,1034
3183,4,468
3183,4,1204
3184,12,94
3186,5,19589
3186,5,3037
3186,5,2983
3186,5,125
3186,5,416
3186,5,10
3187,4,312
3187,4,1373
3187,4,19
3187,4,51
3188,4,797
3188,4,841
3188,4,555
3188,4,77
3191,3,14767
3191,3,23627
3192,4,3278
3193,9,16
3194,4,1603
3196,10,2866
3199,19,22823
3199,19,8171
3199,19,8039
3200,3,23106
3200,3,79
3200,3,1176
3201,3,199
3201,3,3878
3201,3,2877
3201,3,7080
3202,5,1342
3202,5,102
3202,5,64
3202,5,142
3203,12,2525
3203,12,358
3205,6,77
3206,5,12468
3206,5,3520
3206,5,136
3206,5,12754
3206,5,127
3209,6,408
3210,5,12075
3211,3,20847
3211,3,77
3212,5,6
3214,10,576
3217,4,184
3219,3,1092
3219,3,2461
3220,9,19886
3220,9,19910
3220,9,20198
3220,9,9170
3220,9,3779
3220,9,3865
3220,9,1759
3220,9,19942
3221,3,316
3221,3,1176
3222,3,51
3222,3,10
3222,3,2083
3223,3,19925
3224,9,20897
3225,3,5265
3225,3,7231
3226,6,5
3226,6,1333
3229,10,49
3229,10,22521
3230,3,555
3230,3,1176
3231,3,22762
3231,3,184
3232,4,7055
3233,3,1092
3233,3,20015
3233,3,22989
3233,3,2624
3233,3,2653
3233,3,20054
3233,3,22769
3233,3,19991
3235,3,13435
3235,3,5499
3235,3,2027
3235,3,8686
3235,3,13424
3237,6,9613
3240,5,389
3243,5,87
3243,5,528
3244,3,184
3245,6,1
3246,5,13463
3246,5,4511
3247,5,5429
3247,5,14333
3248,6,3033
3249,6,1176
3251,4,448
3252,7,1012
3252,7,3559
3254,3,5491
3255,4,806
3255,4,321
3255,4,4768
3255,4,328
3255,4,5123
3255,4,1379
3255,4,14305
3255,4,21343
3256,3,6077
3257,7,1342
3257,7,20897
3257,7,6688
3259,3,4469
3259,3,6091
3260,8,3389
3262,3,60
3263,3,23078
3267,12,700
3268,7,359
3269,17,7383
3270,3,8
3270,3,1485
3270,3,195
3271,16,2861
3273,3,21250
3274,3,51
3274,3,408
3274,3,713
3275,22,198
3275,22,13820
3277,7,36
3278,8,4331
3281,3,8
3281,3,77
3282,3,250
3282,3,3350
3284,4,487
3284,4,3442
3284,4,6177
3285,3,110
3285,3,19
3285,3,6
3285,3,47
3285,3,357
3285,3,67
3285,3,416
3285,3,10
3287,3,1751
3290,5,1942
3290,5,3274
3291,6,173
3291,6,500
3291,6,29
3291,6,1845
3291,6,1180
3291,6,2684
3291,6,2
3294,6,7411
3295,3,79
3296,7,1681
3296,7,13466
3296,7,6780
3296,7,4015
3296,7,6664
3296,7,12964
3296,7,6293
3297,10,13257
3298,3,6979
3299,7,21470
3300,7,1422
3301,4,8686
3301,4,4436
3301,4,1681
3301,4,12881
3302,7,13799
3302,7,497
3303,5,850
3303,5,444
3303,5,261
3304,3,188
3306,11,13196
3306,11,1498
3306,11,513
3307,9,6664
3309,4,525
3311,3,22833
3312,4,462
3313,15,473
3314,3,312
3314,3,3267
3315,8,2059
3315,8,1152
3318,24,1146
3318,24,1182
3319,5,22557
3319,5,2220
3319,5,198
3320,6,16
3320,6,2219
3321,3,9145
3322,9,19965
3324,3,513
3326,11,2731
3326,11,1679
3328,3,2027
3328,3,943
3329,6,2027
3330,7,13460
3331,3,190
3332,4,6177
3332,4,1358
3333,4,19
3335,7,4246
3336,9,13363
3336,9,150
3337,4,10547
3338,4,13257
3338,4,3992
3342,4,253
3343,4,51
3344,3,6664
3344,3,13205
3345,8,19190
3345,8,19195
3346,3,20608
3346,3,14162
3346,3,2012
3349,3,18972
3349,3,3504
3350,4,1297
3350,4,427
3351,3,13253
3352,3,4505
3354,6,19
3354,6,637
3355,6,269
3355,6,451
3355,6,410
3355,6,4065
3355,6,36
3359,4,51
3360,3,336
3360,3,2220
3360,3,78
3361,5,2090
3361,5,278
3361,5,280
3362,4,3
3362,4,19
3362,4,357
3362,4,3655
3362,4,61
3362,4,226
3362,4,733
3362,4,3315
3362,4,9755
3362,4,264
3362,4,0
3362,4,713
3363,4,1603
3367,4,26
3367,4,16
3367,4,204
3367,4,46
3367,4,415
3370,3,661
3371,8,578
3371,8,2190
3373,5,717
3373,5,2052
3374,3,195
3375,3,7276
3377,6,1005
3377,6,5059
3377,6,313
3378,3,6939
3380,8,1022
3382,4,4
3385,3,9623
3385,3,1293
3386,11,140
3386,11,335
3387,3,161
3387,3,65
3387,3,9
3387,3,7
3388,6,9623
3389,4,192
3391,4,14135
3392,5,14135
3392,5,561
3393,4,222
3393,4,1014
3393,4,2229
3393,4,124
3393,4,1505
3393,4,412
3394,7,1793
3395,5,195
3396,13,12734
3398,8,124
3400,3,13338
3401,5,227
3402,3,234
3402,3,94
3402,3,46
3402,3,416
3404,3,740
3405,4,27
3405,4,654
3405,4,31
3406,3,253
3406,3,21
3406,3,20773
3408,3,8
3410,10,14594
3411,3,280
3413,12,13287
3414,4,8768
3414,4,380
3414,4,12564
3415,3,1589
3415,3,77
3416,5,87
3418,3,77
3420,3,3575
3420,3,14767
3420,3,2317
3422,3,14725
3422,3,23606
3423,9,120
3425,6,12718
3425,6,12434
3425,6,11090
3427,5,2185
3428,3,13
3429,3,62
3429,3,272
3429,3,9
3430,6,12782
3430,6,12870
3430,6,3572
3430,6,14678
3431,13,713
3432,3,72
3433,7,4888
3433,7,7276
3433,7,11460
3434,4,1431
3436,3,250
3437,3,12434
3437,3,77
3437,3,9
3438,5,6607
3439,5,4985
3440,3,139
3441,3,293
3442,5,262
3444,3,1086
3445,7,13564
3446,5,1667
3447,11,1177
3449,3,94
3451,5,46
3452,5,2052
3453,6,4396
3454,3,59
3454,3,714
3455,4,14189
3455,4,14602
3456,4,8
3457,3,4479
3460,3,10
3461,6,67
3462,5,530
3462,5,494
3462,5,476
3463,5,250
3463,5,46
3463,5,19
3464,4,2507
3464,4,37
3464,4,11090
3465,3,1252
3465,3,10519
3465,3,23544
3465,3,12470
3465,3,1022
3465,3,609
3467,3,4888
3467,3,272
3467,3,677
3467,3,12641
3467,3,862
3467,3,9623
3467,3,72
3472,3,46
3472,3,7
3472,3,161
3473,3,222
3473,3,2507
3473,3,677
3473,3,46
3473,3,1564
3473,3,58
3473,3,72
3473,3,9623
3473,3,0
3474,3,12641
3474,3,412
3475,3,4888
3475,3,7276
3475,3,9623
3475,3,77
3476,3,2136
3476,3,124
3477,3,272
3477,3,14580
3477,3,161
3477,3,10
3478,5,19965
3479,3,22657
3479,3,13794
3479,3,20090
3480,9,310
3480,9,561
3481,8,480
3482,7,14135
3484,5,530
3484,5,494
3484,5,874
3485,4,250
3486,5,19
3487,4,530
3487,4,494
3488,3,618
3489,5,530
3489,5,494
3490,4,46
3491,8,6551
3492,3,832
3493,5,1579
3494,3,38
3495,6,416
3495,6,94
3496,3,888
3496,3,1774
3496,3,4761
3496,3,4942
3496,3,2316
3496,3,1444
3496,3,4532
3496,3,23534
3496,3,198
3496,3,512
3498,5,353
3499,5,6001
3500,3,106
3502,4,94
3503,11,253
3508,3,20315
3508,3,21354
3509,3,2136
3509,3,1431
3509,3,38
3509,3,185
3509,3,2463
3510,4,416
3511,3,87
3511,3,10
3512,4,9
3513,4,8768
3513,4,4396
3513,4,313
3514,5,1575
3516,4,19989
3516,4,2389
3517,6,1575
3517,6,4396
3519,6,7276
3522,3,5939
3523,9,7276
3523,9,37
3523,9,77
3524,4,302
3525,3,3446
3525,3,5429
3525,3,14333
3525,3,13225
3525,3,12953
3526,4,195
3527,5,19
3528,10,16093
3528,10,3530
3528,10,23083
3528,10,9335
3528,10,371
3528,10,15997
3528,10,77
3529,3,5785
3529,3,13172
3529,3,6175
3529,3,13280
3530,5,46
3531,4,1844
3531,4,14638
3534,4,46
3537,3,4479
3537,3,10
3541,5,530
3541,5,494
3541,5,476
3543,3,312
3543,3,6193
3543,3,21481
3544,6,377
3544,6,160
3544,6,10935
3545,4,2958
3545,4,2
3547,7,513
3547,7,5423
3548,7,70
3549,3,862
3550,7,4173
3551,3,3424
3551,3,637
3552,5,4248
3553,7,1252
3553,7,4
3553,7,12641
3558,5,177
3558,5,195
3559,3,21622
3562,4,87
3562,4,697
3562,4,3044
3562,4,531
3564,9,14166
3565,3,5232
3565,3,58
3565,3,5406
3565,3,302
3565,3,862
3565,3,9
3566,5,349
3569,5,3442
3570,6,5
3570,6,46
3571,5,14594
3572,7,1
3573,4,13
3574,8,5423
3574,8,4239
3575,4,13
3576,6,3559
3577,5,1375
3577,5,3389
3577,5,13223
3578,5,4992
3579,3,5
3579,3,5190
3579,3,3446
3579,3,14220
3579,3,13441
3579,3,12748
3580,12,513
3581,4,513
3581,4,693
3583,7,14568
3583,7,13819
3584,3,8
3585,3,5
3585,3,3559
3586,7,12959
3586,7,12748
3587,7,4935
3587,7,2986
3588,3,2037
3588,3,2321
3588,3,689
3588,3,862
3591,4,47
3593,5,11085
3594,4,3949
3594,4,1355
3595,7,12470
3595,7,2136
3595,7,124
3595,7,141
3595,7,177
3595,7,195
3596,6,222
3596,6,306
3596,6,72
3596,6,313
3596,6,12084
3597,5,217
3597,5,12664
3597,5,12870
3597,5,13563
3598,3,4682
3600,9,5062
3600,9,22252
3601,5,3579
3601,5,963
3602,4,46
3603,3,46
3604,3,10
3605,4,27
3606,3,46
3611,3,5349
3612,3,2136
3612,3,1818
3612,3,65
3612,3,6641
3612,3,14626
3612,3,185
3612,3,10
3612,3,412
3612,3,195
3613,3,51
3615,18,14290
3615,18,16
3615,18,14297
3615,18,3448
3616,11,2968
3616,11,5544
3616,11,23018
3616,11,172
3616,11,14238
3618,3,6920
3620,3,1485
3621,6,670
3624,3,17672
3624,3,268
3624,3,4518
3624,3,1457
3625,3,6
3625,3,94
3625,3,576
3626,5,4505
3627,3,13491
3627,3,129
3629,4,115
3629,4,1313
3629,4,94
3631,3,8
3631,3,436
3632,6,19
3634,6,19
3634,6,13491
3634,6,14283
3634,6,161
3635,5,94
3636,4,4505
3636,4,3320
3637,4,6732
3637,4,131
3637,4,576
3637,4,811
3638,5,14452
3638,5,1517
3639,3,943
3641,3,14295
3641,3,1404
3641,3,357
3641,3,6732
3641,3,94
3641,3,5289
3642,5,6
3642,5,1632
3642,5,8684
3642,5,2585
3642,5,2769
3642,5,6053
3642,5,4015
3642,5,12964
3643,3,6732
3643,3,66
3644,7,33
3645,8,5544
3649,4,12345
3651,3,26
3653,4,832
3655,3,904
3655,3,1070
3657,3,46
3658,3,13246
3659,6,6
3659,6,17612
3659,6,134
3660,3,6916
3660,3,3549
3662,4,3130
3662,4,19
3664,7,23018
3664,7,691
3664,7,1885
3664,7,335
3664,7,2399
3664,7,52
3666,3,6557
3666,3,23234
3668,22,444
3668,22,214
3668,22,255
3668,22,1510
3669,4,415
3670,3,66
3670,3,811
3673,3,9479
3675,5,13491
3675,5,63
3675,5,14299
3675,5,703
3675,5,187
3675,5,1506
3675,5,501
3676,7,226
3679,6,317
3679,6,6677
3680,5,55
3681,4,12959
3683,5,6979
3683,5,12670
3684,6,13442
3687,6,4959
3687,6,522
3688,6,13549
3688,6,366
3690,3,19
3691,4,918
3691,4,1269
3691,4,12731
3695,7,1102
3695,7,1117
3695,7,2403
3695,7,763
3698,6,11
3698,6,10
3698,6,392
3699,5,6979
3700,4,18975
3700,4,204
3701,4,20770
3702,7,3961
3703,9,54
3703,9,5785
3703,9,17669
3703,9,5544
3703,9,894
3703,9,51
3703,9,61
3703,9,1007
3703,9,855
3703,9,22362
3703,9,416
3703,9,14238
3703,9,0
3705,9,2321
3705,9,14761
3712,6,305
3713,7,14299
3713,7,2127
3713,7,343
3714,10,115
3714,10,16889
3714,10,117
3714,10,1679
3714,10,3607
3714,10,349
3714,10,548
3714,10,10
3714,10,91
3715,4,806
3715,4,4970
3716,3,1737
3717,3,3450
3717,3,12897
3718,6,3033
3718,6,3559
3722,3,13084
3722,3,1490
3724,3,13023
3725,3,742
3728,5,19
3729,4,727
3729,4,855
3732,6,19
3733,3,14290
3733,3,61
3733,3,59
3735,6,253
3736,4,38
3736,4,1342
3739,6,232
3740,4,234
3741,9,1490
3742,5,305
3742,5,480
3743,3,3572
3743,3,310
3743,3,217
3744,3,629
3745,9,204
3746,7,13491
3747,4,1017
3748,10,51
3748,10,548
3748,10,416
3749,3,14333
3750,7,0
3751,4,14767
3754,3,14295
3754,3,388
3754,3,16889
3754,3,391
3754,3,807
3754,3,1369
3754,3,53
3754,3,479
3755,5,33
3756,9,6284
3757,21,20244
3757,21,4226
3757,21,3394
3757,21,19722
3757,21,8276
3758,11,94
3758,11,3432
3759,16,13491
3759,16,14295
3759,16,2110
3759,16,253
3759,16,5079
3759,16,659
3759,16,201
3759,16,61
3759,16,59
3759,16,131
3760,7,2110
3760,7,173
3760,7,38
3761,7,6834
3762,3,4581
3762,3,13834
3762,3,522
3763,4,2061
3763,4,5356
3763,4,548
3763,4,12735
3766,14,3465
3770,3,46
3771,5,102
3772,6,3
3772,6,6
3772,6,691
3772,6,749
3772,6,398
3772,6,40
3773,11,1323
3774,6,20034
3774,6,5659
3774,6,20228
3774,6,20460
3776,4,6732
3776,4,61
3776,4,237
3776,4,335
3776,4,1381
3776,4,14238
3776,4,284
3778,3,3274
3779,3,4837
3779,3,4623
3779,3,22
3779,3,2062
3779,3,1772
3779,3,12572
3780,4,1645
3781,7,94
3781,7,14295
3781,7,357
3781,7,811
3782,3,416
3782,3,17672
3782,3,94
3784,14,87
3785,6,119
3787,6,35
3787,6,3528
3789,12,965
3793,5,2282
3793,5,13572
3793,5,12733
3794,9,6677
3796,3,14295
3797,3,1987
3797,3,13019
3799,5,13491
3799,5,14154
3799,5,491
3799,5,115
3799,5,4346
3799,5,90
3799,5,26
3799,5,66
3799,5,1016
3799,5,1885
3799,5,276
3799,5,18
3799,5,831
3799,5,12
3799,5,2
3799,5,0
3801,4,234
3803,5,561
3804,6,234
3808,11,6282
3809,3,3
3809,3,568
3809,3,3667
3810,3,1233
3811,3,17669
3811,3,357
3811,3,66
3811,3,855
3812,3,46
3812,3,232
3812,3,4479
3813,3,19
3814,8,357
3814,8,1411
3815,3,530
3815,3,494
3815,3,46
3816,4,46
3816,4,10
3817,4,530
3817,4,494
3818,3,46
3818,3,530
3818,3,77
3819,3,77
3819,3,20825
3820,19,2810
3823,3,415
3824,8,22605
3824,8,12575
3826,4,8
3830,11,61
3831,3,250
3833,6,142
3837,14,627
3841,5,198
3841,5,2562
3842,3,5356
3842,3,198
3843,3,19
3843,3,416
3845,4,1096
3847,3,1575
3847,3,4
3848,3,2141
3850,4,695
3851,4,1862
3854,5,253
3854,5,548
3854,5,561
3854,5,2047
3855,5,480
3856,3,844
3856,3,14501
3856,3,270
3856,3,18
3856,3,11
3856,3,1607
3856,3,13566
3857,3,19
3858,6,22630
3860,3,3572
3861,4,167
3863,9,4778
3865,6,1607
3866,3,11298
3867,3,809
3869,3,12732
3873,5,14283
3874,3,94
3874,3,804
3874,3,2403
3874,3,37
3874,3,576
3875,5,14135
3875,5,5737
3876,3,10
3877,4,6
3879,5,15703
3880,4,13730
3882,5,12870
3884,6,232
3885,9,10
3886,3,15789
3886,3,226
3886,3,3800
3887,13,408
3888,5,6564
3889,9,49
3891,5,1422
3891,5,232
3891,5,1472
3893,3,20820
3896,5,13784
3897,4,16
3898,4,49
3899,3,3572
3899,3,14501
3899,3,480
3900,5,177
3901,3,310
3902,4,12368
3902,4,310
3903,4,14678
3903,4,5356
3905,7,5356
3906,3,1517
3907,3,23584
3907,3,22991
3907,3,4896
3907,3,22769
3907,3,23573
3907,3,23564
3907,3,5332
3907,3,23192
3907,3,23178
3907,3,19967
3908,5,34
3909,4,20336
3911,3,253
3911,3,14211
3912,4,10811
3912,4,15705
3913,7,4601
3913,7,23583
3913,7,3720
3914,3,14135
3914,3,2282
3915,4,871
3915,4,7117
3916,5,20424
3916,5,1026
3917,12,498
3919,18,293
3920,11,348
3920,11,293
3923,4,115
3923,4,9158
3923,4,9805
3923,4,289
3923,4,2191
3925,3,1893
3925,3,313
3925,3,142
3925,3,3166
3929,3,20103
3930,15,10099
3931,18,574
