CUSTOMER_ID,ORDER_NUMBER,MATERIAL_NUMBER,placed_at,final_qty,price,amount,top_cat,sub_cat
1031,3,184,2021-05-07,2,103000.0,869000.0,minuman dalam kemasan,teh
1032,3,16540,2021-05-21,2,118000.0,878750.0,minuman dalam kemasan,susu
1034,5,142,2021-06-22,1,122500.0,998000.0,rokok,rokok
1037,3,369,2021-05-28,25,39000.0,3668000.0,minuman dalam kemasan,teh
1038,9,1854,2021-12-14,1,146000.0,50425900.0,rokok,rokok
1038,9,475,2021-12-14,2,211500.0,50425900.0,rokok,rokok
1039,3,1998,2021-07-05,1,1833000.0,12994000.0,rokok,rokok
1039,3,61,2021-07-05,1,248500.0,12994000.0,rokok,rokok
1040,7,3395,2021-09-26,1,45000.0,20577000.0,bahan masakan,kaldu & penyedap
1040,7,21132,2021-09-26,1,39000.0,20577000.0,obat obatan,obat kaplet
1040,7,20854,2021-09-26,3,98000.0,20577000.0,bahan masakan,kaldu & penyedap
1040,7,351,2021-09-26,4,6500.0,20577000.0,bahan masakan,aneka sambal
1040,7,627,2021-09-26,1,175000.0,20577000.0,bahan masakan,aneka sambal
1040,7,862,2021-09-26,1,87000.0,20577000.0,makanan instant,mie instant
1040,7,447,2021-09-26,1,48000.0,20577000.0,bahan masakan,obat kaplet
1041,3,15482,2021-05-11,2,272000.0,9125000.0,rokok,rokok
1041,3,1998,2021-05-11,2,348000.0,9125000.0,rokok,rokok
1041,3,5757,2021-05-11,10,105000.0,9125000.0,skm,susu
1041,3,14915,2021-05-11,20,46000.0,9125000.0,sabun mandi,antiseptik
1041,3,15415,2021-05-11,2,160000.0,9125000.0,rokok,minuman herbal
1041,3,74,2021-05-11,2,467000.0,9125000.0,rokok,rokok
1041,3,652,2021-05-11,2,296000.0,9125000.0,rokok,rokok
1041,3,14934,2021-05-11,2,162000.0,9125000.0,minuman sachet,minuman segar
1041,3,145,2021-05-11,2,228000.0,9125000.0,sabun cuci pakaian,deterjen
1041,3,6844,2021-05-11,2,160000.0,9125000.0,minuman sachet,kopi instant
1041,3,6902,2021-05-11,20,90000.0,9125000.0,prt,kertas
1041,3,3094,2021-05-11,2,310000.0,9125000.0,rokok,rokok
1041,3,1272,2021-05-11,1,492500.0,9125000.0,makanan ringan,permen
1041,3,2738,2021-05-11,4,380000.0,9125000.0,makanan instant,bumbu & penyedap
1041,3,15404,2021-05-11,4,184000.0,9125000.0,sabun cuci pakaian,deterjen
1043,8,1498,2021-10-25,2,570000.0,12543000.0,bahan masakan,gula
1043,8,5390,2021-10-25,20,15500.0,12543000.0,bahan makanan,terigu
1044,4,67,2021-05-10,4,1372000.0,8980500.0,rokok,rokok
1044,4,653,2021-05-10,2,486000.0,8980500.0,rokok,rokok
1044,4,86,2021-05-10,2,85000.0,8980500.0,perawatan gigi,pasta gigi
1044,4,1941,2021-05-10,3,246000.0,8980500.0,obat obatan,obat flu
1044,4,15426,2021-05-10,10,260000.0,8980500.0,,
1044,4,14826,2021-05-10,3,261000.0,8980500.0,minuman dalam kemasan,botol
1045,4,803,2021-05-24,2,35000.0,3020500.0,makanan ringan,cokelat
1045,4,173,2021-05-24,1,124000.0,3020500.0,rokok,garam
1046,3,10,2021-05-17,4,922000.0,12816000.0,,
1047,3,312,2021-05-09,2,318000.0,10087500.0,minuman sachet,obat kaplet
1047,3,15415,2021-05-09,1,80000.0,10087500.0,rokok,minuman herbal
1049,12,2392,2021-12-07,2,127500.0,87749000.0,makanan ringan,wafer
1049,12,20024,2021-12-07,1,149000.0,87749000.0,prt,roti
1050,3,897,2021-12-06,2,129000.0,4158500.0,rokok,rokok
1052,4,155,2021-08-30,10,12900.0,9372000.0,rokok,rokok
1052,4,23719,2021-08-30,2,98500.0,9372000.0,makanan instant,mie kering
1052,4,23720,2021-08-30,1,97500.0,9372000.0,bahan masakan,kaldu & penyedap
1052,4,428,2021-08-30,50,28700.0,9372000.0,rokok,rokok
1052,4,1287,2021-08-30,10,18000.0,9372000.0,rokok,rokok
1052,4,656,2021-08-30,10,23150.0,9372000.0,rokok,teh
1052,4,3303,2021-08-30,50,16200.0,9372000.0,minuman bubuk,koyo
1052,4,562,2021-08-30,1728,3263.888888888889,9372000.0,makanan ringan,teh
1052,4,203,2021-08-30,10,11600.0,9372000.0,rokok,rokok
1052,4,64,2021-08-30,10,17650.0,9372000.0,rokok,rokok
1054,19,1310,2021-12-03,2,157000.0,7667700.0,bahan masakan,minyak sayur
1055,9,3126,2021-06-02,4,13800.0,1966300.0,bahan masakan,kaldu & penyedap
1055,9,4161,2021-06-02,1,9250.0,1966300.0,minuman bubuk,kopi instant
1056,5,4907,2021-10-21,2,3000.0,2500000.0,makanan instant,biskuit
1056,5,4577,2021-10-21,3,10000.0,2500000.0,obat obatan,obat cair
1056,5,15077,2021-10-21,2,9000.0,2500000.0,obat obatan,obat cair
1056,5,3977,2021-10-21,1,27500.0,2500000.0,perawatan tubuh,kartu remi
1056,5,15091,2021-10-21,1,10500.0,2500000.0,makanan ringan,biskuit
1056,5,2656,2021-10-21,3,12000.0,2500000.0,sabun cuci lantai,pembersih ruangan
1056,5,189,2021-10-21,1,9000.0,2500000.0,sabun cuci lantai,pembersih ruangan
1056,5,14848,2021-10-21,1,155000.0,2500000.0,minuman sachet,kartu remi
1057,9,16561,2021-07-15,2,13750.0,1456750.0,bahan masakan,mie instant
1058,6,44,2021-05-10,800,18500.0,67350000.0,,
1059,5,652,2021-09-06,9,11500.0,5122200.0,rokok,rokok
1059,5,18749,2021-09-06,1,2320000.0,5122200.0,minuman sachet,rokok
1062,5,19,2021-09-07,3,176000.0,7000000.0,rokok,rokok
1062,5,51,2021-09-07,3,235000.0,7000000.0,rokok,rokok
1063,6,22591,2021-12-09,6,94000.0,70215500.0,obat luar,deterjen
1064,4,3778,2021-06-02,12,16000.0,1221800.0,bahan makanan,gas
1064,4,4,2021-06-02,1,36800.0,1221800.0,sabun cuci piring,antiseptik
1066,3,3748,2021-07-15,1,75500.0,4125400.0,obat obatan,obat kaplet
1066,3,1,2021-07-15,1,67000.0,4125400.0,bahan masakan,mie instant
1067,6,1924,2021-05-21,3,78000.0,9419500.0,makanan ringan,rokok
1067,6,15352,2021-05-21,5,77500.0,9419500.0,rokok,rokok
1067,6,155,2021-05-21,3,129000.0,9419500.0,minuman sachet,rokok
1067,6,173,2021-05-21,3,124000.0,9419500.0,rokok,garam
1067,6,10,2021-05-21,2,230500.0,9419500.0,rokok,rokok
1070,6,235,2021-08-12,2,158400.0,316800.0,minuman dalam kemasan,minuman segar
1071,3,778,2021-05-20,1,76500.0,641500.0,minuman dalam kemasan,susu
1072,4,2774,2021-05-07,7,210000.0,602400.0,bahan masakan,garam
1074,9,6853,2021-05-11,1,215000.0,5570700.0,,
1074,9,775,2021-05-11,1,5000.0,5570700.0,,
1074,9,16395,2021-05-11,10,8100.0,5570700.0,,
1074,9,235,2021-05-11,10,4500.0,5570700.0,,
1075,3,19,2021-06-10,2,173500.0,2672500.0,rokok,rokok
1075,3,6,2021-06-10,1,158500.0,2672500.0,rokok,rokok
1075,3,10,2021-06-10,1,161000.0,2672500.0,rokok,rokok
1078,15,693,2021-12-02,1,88000.0,2506950.0,bahan masakan,kopi instant
1080,9,3927,2021-12-15,1,21500.0,543950.0,bahan masakan,gula
1080,9,16554,2021-12-15,5,12300.0,543950.0,bahan masakan,gula
1082,7,19596,2021-09-28,3,21000.0,10005000.0,alat pertukangan,lem
1082,7,19631,2021-09-28,2,2601000.0,10005000.0,rokok,deterjen
1082,7,21638,2021-09-28,1,150000.0,10005000.0,pkrt,bubur
1084,9,13863,2021-11-30,30,46500.0,2995000.0,prt,kopi instant
1085,4,3748,2021-06-21,1,75500.0,5000050.0,obat obatan,obat kaplet
1086,3,1359,2021-07-13,4,16750.0,2923600.0,makanan ringan,biskuit
1087,5,417,2021-11-19,1,153000.0,999500.0,rokok,rokok
1087,5,45,2021-11-19,12,4500.0,999500.0,bahan masakan,kaldu & penyedap
1088,11,160,2021-09-18,99,27300.0,2702700.0,minuman dalam kemasan,minuman segar
1089,15,12913,2021-11-12,1,16000.0,1300000.0,makanan ringan,wafer
1092,4,1270,2021-05-10,3,49000.0,59121503.0,makanan ringan,kerupuk
1092,4,66,2021-05-10,3,1.0,59121503.0,rokok,rokok
1093,9,73,2021-12-01,20,313500.0,92475500.0,rokok,rokok
1095,3,468,2021-09-11,4,152000.0,5779000.0,bahan makanan,terigu
1097,7,16669,2021-12-07,2,16500.0,1082800.0,makanan ringan,wafer
1099,3,1998,2021-06-16,2,173500.0,8574500.0,rokok,rokok
1099,3,142,2021-06-16,5,155000.0,8574500.0,rokok,rokok
1099,3,2640,2021-06-16,3,79500.0,8574500.0,rokok,teh
1099,3,841,2021-06-16,1,225000.0,8574500.0,pkrt,botol
1099,3,61,2021-06-16,1,237000.0,8574500.0,rokok,rokok
1099,3,131,2021-06-16,1,277000.0,8574500.0,rokok,rokok
1099,3,416,2021-06-16,3,108000.0,8574500.0,rokok,rokok
1100,4,32,2021-05-03,1,159500.0,5191500.0,,
1100,4,647,2021-05-03,5,32000.0,5191500.0,,
1101,9,14782,2021-06-03,2,56500.0,767500.0,,
1102,4,67,2021-08-21,10,342500.0,7260000.0,rokok,rokok
1103,6,155,2021-07-09,5,12900.0,457500.0,rokok,rokok
1105,4,14734,2021-06-25,1,3385000.0,15745000.0,rokok,rokok
1107,3,64,2021-12-04,1,176500.0,3281000.0,rokok,rokok
1108,7,16446,2021-06-16,3,17250.0,830600.0,minuman dalam kemasan,minuman energy
1108,7,16561,2021-06-16,4,13750.0,830600.0,bahan masakan,mie instant
1110,6,21547,2021-06-23,2,130000.0,1712000.0,pkrt,tisu
1110,6,1094,2021-06-23,2,290000.0,1712000.0,pkrt,tisu
1112,3,62,2021-05-21,1,48500.0,1208000.0,makanan instant,obat herbal
1114,8,3021,2021-09-22,1,0.0,4247558.0,,
1114,8,8432,2021-09-22,1,0.0,4247558.0,,
1114,8,22321,2021-09-22,1,187400.0,4247558.0,,
1114,8,2532,2021-09-22,1,80000.0,4247558.0,,
1115,8,269,2021-12-27,2,216500.0,2019000.0,rokok,rokok
1116,11,7557,2021-11-22,10,190000.0,7133500.0,,
1116,11,12426,2021-11-22,30,12500.0,7133500.0,,
1116,11,5338,2021-11-22,10,15500.0,7133500.0,,
1117,3,16656,2021-06-02,1,279000.0,5010800.0,bahan masakan,gula
1117,3,255,2021-06-02,1,65000.0,5010800.0,obat luar,minyak gosok
1117,3,2985,2021-06-02,1,96000.0,5010800.0,sabun cuci pakaian,pengharum
1117,3,408,2021-06-02,1,116000.0,5010800.0,rokok,rokok
1118,10,16551,2021-12-17,1,52200.0,5859700.0,sabun krim,kaldu & penyedap
1120,5,20854,2021-10-04,10,95000.0,26868000.0,bahan masakan,kaldu & penyedap
1122,3,7,2021-05-17,1,109000.0,717700.0,,
1122,3,31,2021-05-17,1,116000.0,717700.0,,
1124,3,3994,2021-05-24,1,95500.0,404500.0,makanan instant,mie instant
1124,3,14904,2021-05-24,1,94000.0,404500.0,makanan instant,mie instant
1125,8,1924,2021-12-28,2,78000.0,24133000.0,rokok,rokok
1125,8,15852,2021-12-28,1,217000.0,24133000.0,rokok,rokok
1125,8,18751,2021-12-28,1,2565000.0,24133000.0,rokok,rokok
1125,8,16300,2021-12-28,2,49000.0,24133000.0,sabun krim,deterjen
1125,8,14734,2021-12-28,1,3590000.0,24133000.0,rokok,rokok
1125,8,1735,2021-12-28,2,70000.0,24133000.0,rokok,rokok
1125,8,142,2021-12-28,3,122500.0,24133000.0,rokok,rokok
1125,8,354,2021-12-28,4,110000.0,24133000.0,bahan masakan,gula
1125,8,272,2021-12-28,1,560000.0,24133000.0,bahan masakan,gula
1125,8,19031,2021-12-28,2,100000.0,24133000.0,makanan instant,mie instant
1125,8,1,2021-12-28,10,17000.0,24133000.0,bahan masakan,aneka kecap
1125,8,1235,2021-12-28,10,15000.0,24133000.0,bahan masakan,minyak sayur
1125,8,16327,2021-12-28,2,286000.0,24133000.0,rokok,rokok
1125,8,15999,2021-12-28,4,116500.0,24133000.0,rokok,rokok
1125,8,6086,2021-12-28,2,167000.0,24133000.0,rokok,rokok
1125,8,6846,2021-12-28,5,92000.0,24133000.0,makanan instant,mie instant
1125,8,141,2021-12-28,2,60000.0,24133000.0,minuman dalam kemasan,minuman segar
1125,8,311,2021-12-28,1,108000.0,24133000.0,bahan masakan,santan
1125,8,184,2021-12-28,3,54000.0,24133000.0,minuman dalam kemasan,teh
1126,5,19211,2021-06-28,6,92000.0,6679500.0,makanan instant,mie instant
1128,5,70,2021-06-01,10,198000.0,3867500.0,minuman dalam kemasan,kopi instant
1132,5,333,2021-11-30,10,296000.0,23173500.0,rokok,rokok
1133,3,14717,2021-06-15,3,30000.0,2871000.0,rokok,rokok
1133,3,5851,2021-06-15,2,88000.0,2871000.0,makanan ringan,biskuit
1133,3,22511,2021-06-15,10,3500.0,2871000.0,pkrt,tisu
1134,3,235,2021-06-19,2,165000.0,330000.0,minuman dalam kemasan,teh
1136,6,232,2021-11-11,10,89500.0,29996100.0,makanan instant,mie instant
1136,6,46,2021-11-11,20,114500.0,29996100.0,minuman bubuk,kopi instant
1139,3,3,2021-05-10,3,110000.0,17777500.0,,
1139,3,15182,2021-05-10,8,261000.0,17777500.0,,
1139,3,760,2021-05-10,10,140000.0,17777500.0,,
1139,3,34,2021-05-10,1,280000.0,17777500.0,,
1139,3,2776,2021-05-10,5,205000.0,17777500.0,,
1139,3,884,2021-05-10,10,215000.0,17777500.0,,
1139,3,439,2021-05-10,2,230000.0,17777500.0,,
1144,3,19,2021-07-08,15,167500.0,28183750.0,rokok,rokok
1144,3,47,2021-07-08,5,164500.0,28183750.0,rokok,rokok
1144,3,416,2021-07-08,5,114250.0,28183750.0,rokok,rokok
1145,3,6,2021-08-05,6,158500.0,29037000.0,rokok,rokok
1145,3,47,2021-08-05,8,164500.0,29037000.0,rokok,rokok
1145,3,416,2021-08-05,6,114250.0,29037000.0,rokok,rokok
1146,11,474,2021-11-29,1,438000.0,12213000.0,perawatan gigi,pasta gigi
1147,5,33,2021-11-15,1,206000.0,2666000.0,bahan masakan,minyak sayur
1149,7,6677,2021-11-26,1,108000.0,3257000.0,bahan makanan,tepung
1150,3,4031,2021-06-02,2,121500.0,3424000.0,makanan ringan,susu
1150,3,369,2021-06-02,3,39000.0,3424000.0,minuman dalam kemasan,teh
1152,4,359,2021-05-21,1,170000.0,6401500.0,rokok,rokok
1152,4,333,2021-05-21,1,276000.0,6401500.0,rokok,rokok
1153,6,720,2021-10-30,1,26000.0,20122900.0,bahan masakan,cuka
1153,6,3530,2021-10-30,5,32500.0,20122900.0,makanan ringan,kaldu & penyedap
1153,6,15993,2021-10-30,1,205500.0,20122900.0,bahan masakan,kaldu & penyedap
1153,6,22832,2021-10-30,1,95500.0,20122900.0,minuman sachet,teh instant
1153,6,468,2021-10-30,3,154000.0,20122900.0,bahan makanan,terigu
1153,6,5062,2021-10-30,5,59500.0,20122900.0,bahan masakan,aneka sambal
1153,6,210,2021-10-30,5,21500.0,20122900.0,makanan ringan,kacang-kacangan
1155,7,2136,2021-09-29,8,18000.0,5710500.0,minuman dalam kemasan,minuman segar
1155,7,21507,2021-09-29,1,46500.0,5710500.0,minuman sachet,rokok
1155,7,22605,2021-09-29,1,205000.0,5710500.0,makanan ringan,snack
1156,5,22270,2021-12-23,2,98000.0,2428000.0,sabun cuci pakaian,deterjen
1157,5,3130,2021-07-12,3,415000.0,101462000.0,rokok,susu
1157,5,2173,2021-07-12,5,157500.0,101462000.0,rokok,rokok
1157,5,1295,2021-07-12,5,170000.0,101462000.0,perawatan rambut,antiseptik
1157,5,416,2021-07-12,5,114250.0,101462000.0,rokok,rokok
1158,5,2402,2021-11-19,5,185000.0,23916000.0,bahan masakan,kaldu & penyedap
1158,5,549,2021-11-19,2,284000.0,23916000.0,bahan masakan,kaldu & penyedap
1158,5,499,2021-11-19,2,190000.0,23916000.0,bahan masakan,aneka kecap
1158,5,7547,2021-11-19,2,178000.0,23916000.0,bahan makanan,sagu
1158,5,92,2021-11-19,3,242000.0,23916000.0,bahan masakan,saos
1158,5,135,2021-11-19,10,68000.0,23916000.0,makanan instant,aneka kecap
1158,5,2348,2021-11-19,3,156000.0,23916000.0,bahan makanan,terigu
1160,7,110,2021-12-03,5,136300.0,38313250.0,rokok,rokok
1160,7,33,2021-12-03,5,157000.0,38313250.0,minuman dalam kemasan,mie instant
1160,7,723,2021-12-03,3,125000.0,38313250.0,makanan ringan,biskuit
1161,3,957,2021-07-06,5,173500.0,72021250.0,rokok,rokok
1161,3,2684,2021-07-06,2,235000.0,72021250.0,bahan masakan,kaldu & penyedap
1161,3,22467,2021-07-06,10,75000.0,72021250.0,makanan instant,mie instant
1161,3,2998,2021-07-06,15,13000.0,72021250.0,air minum dalam kemasan,gelas
1162,11,16404,2021-12-23,1,27500.0,326500.0,bahan makanan,telur
1163,4,58,2021-11-20,7,10500.0,3589800.0,minuman sachet,kopi instant
1167,5,830,2021-11-01,5,54500.0,22096000.0,rokok,rokok
1167,5,8044,2021-11-01,2,164000.0,22096000.0,rokok,kartu remi
1167,5,1402,2021-11-01,4,79500.0,22096000.0,prt,korek api
1167,5,336,2021-11-01,4,225500.0,22096000.0,rokok,obat sakit kepala
1168,7,14766,2021-10-15,48,15800.0,758400.0,bahan masakan,minyak sayur
1173,4,2981,2021-06-10,5,64500.0,3565500.0,rokok,rokok
1175,5,3004,2021-07-31,3,665000.0,43437000.0,rokok,garam
1175,5,2958,2021-07-31,3,195000.0,43437000.0,rokok,rokok
1175,5,781,2021-07-31,3,221000.0,43437000.0,rokok,rokok
1175,5,2900,2021-07-31,2,421000.0,43437000.0,minuman sachet,kopi instant
1175,5,119,2021-07-31,2,204250.0,43437000.0,rokok,rokok
1177,5,126,2021-12-17,8,199900.0,3019400.0,bahan masakan,minyak sayur
1178,5,22735,2021-12-14,25,172500.0,10377500.0,makanan ringan,kue kering
1179,3,250,2021-07-15,5,90000.0,73352250.0,makanan instant,mie instant
1179,3,253,2021-07-15,20,95500.0,73352250.0,makanan instant,mie instant
1179,3,59,2021-07-15,10,160000.0,73352250.0,rokok,rokok
1179,3,1937,2021-07-15,5,142500.0,73352250.0,rokok,rokok
1179,3,713,2021-07-15,5,106000.0,73352250.0,rokok,rokok
1180,6,317,2021-10-28,100,1650.0,1282500.0,bahan masakan,aneka sambal
1180,6,3201,2021-10-28,5,110000.0,1282500.0,bahan masakan,gula
1181,7,4505,2021-10-27,20,18250.0,7056000.0,bahan masakan,bawang
1181,7,2037,2021-10-27,2,552500.0,7056000.0,bahan masakan,gula
1182,3,416,2021-09-02,10,114250.0,9780500.0,rokok,rokok
1182,3,10,2021-09-02,10,233000.0,9780500.0,rokok,rokok
1184,5,1998,2021-11-02,6,183500.0,8199500.0,rokok,rokok
1185,7,6791,2021-12-24,5,50000.0,52494400.0,air minum dalam kemasan,mie instant
1185,7,1876,2021-12-24,3,67000.0,52494400.0,makanan ringan,biskuit
1185,7,16451,2021-12-24,4,95500.0,52494400.0,makanan ringan,biskuit
1185,7,16450,2021-12-24,3,96200.0,52494400.0,makanan ringan,biskuit
1185,7,23017,2021-12-24,10,580000.0,52494400.0,bahan masakan,gula
1185,7,2579,2021-12-24,1,96000.0,52494400.0,makanan ringan,snack
1186,7,5338,2021-11-30,20,16000.0,6088000.0,bahan masakan,garam
1190,4,3004,2021-08-09,3,665000.0,26665000.0,rokok,garam
1191,6,8219,2021-10-11,2,235000.0,15049900.0,minuman dalam kemasan,kopi instant
1191,6,2,2021-10-11,1,230000.0,15049900.0,bahan masakan,kaldu & penyedap
1192,4,468,2021-10-28,3,154000.0,3181000.0,bahan makanan,terigu
1193,4,1495,2021-06-10,10,84000.0,3997000.0,makanan ringan,teh
1194,5,9542,2021-12-14,2,99500.0,60436500.0,minuman sachet,kartu remi
1197,4,2148,2021-12-16,4,193500.0,8751000.0,makanan ringan,teh
1198,16,16661,2021-12-27,1,220000.0,2587200.0,teh kemasan,teh celup
1200,3,2774,2021-07-17,1,30000.0,119400.0,bahan masakan,garam
1201,9,22792,2021-10-26,2,286500.0,9535700.0,rokok,rokok
1201,9,7948,2021-10-26,1,45000.0,9535700.0,minuman dalam kemasan,teh
1201,9,19055,2021-10-26,1,663000.0,9535700.0,rokok,rokok
1201,9,347,2021-10-26,1,75000.0,9535700.0,perawatan gigi,pasta gigi
1201,9,627,2021-10-26,1,63000.0,9535700.0,obat luar,koyo
1201,9,102,2021-10-26,1,21700.0,9535700.0,rokok,rokok
1201,9,76,2021-10-26,2,138000.0,9535700.0,bahan masakan,mie instant
1201,9,2052,2021-10-26,1,85500.0,9535700.0,makanan instant,mie instant
1201,9,27,2021-10-26,5,33500.0,9535700.0,obat obatan,obat cair
1202,3,2707,2021-11-18,1,135000.0,3061800.0,skm,susu kental
1204,3,15157,2021-06-16,3,30000.0,500000.0,prt,plastik
1205,4,77,2021-05-25,200,10000000.0,21050000.0,minuman dalam kemasan,teh
1206,6,3320,2021-11-24,25,25000.0,21397000.0,makanan ringan,kaldu & penyedap
1206,6,1204,2021-11-24,20,185500.0,21397000.0,bahan makanan,terigu
1207,4,118,2021-07-14,6,40000.0,986000.0,makanan protein,telur
1210,4,1794,2021-06-09,1,8500.0,18500.0,perawatan rambut,shampo
1212,6,4811,2021-06-10,20,140000.0,7840000.0,makanan ringan,biskuit
1212,6,18,2021-06-10,20,140000.0,7840000.0,makanan ringan,biskuit
1212,6,2015,2021-06-10,20,112000.0,7840000.0,pkrt,bubur
1215,11,15743,2021-12-23,20,103000.0,24310000.0,bahan makanan,tepung
1216,8,6996,2021-12-14,3,103000.0,5889000.0,makanan ringan,wafer
1227,3,3004,2021-07-21,4,665000.0,29309250.0,rokok,garam
1227,3,2958,2021-07-21,7,195000.0,29309250.0,rokok,rokok
1227,3,250,2021-07-21,10,90000.0,29309250.0,makanan instant,mie instant
1227,3,232,2021-07-21,10,90000.0,29309250.0,makanan instant,mie instant
1229,3,360,2021-10-27,1,118000.0,1778500.0,minuman bubuk,kopi instant
1229,3,253,2021-10-27,1,95500.0,1778500.0,makanan instant,mie instant
1229,3,2321,2021-10-27,1,90500.0,1778500.0,makanan instant,mie instant
1232,4,596,2021-08-14,5,276000.0,52687750.0,rokok,rokok
1235,3,235,2021-06-04,1,164000.0,426400.0,bahan masakan,deterjen
1240,16,239,2021-11-27,2,48500.0,10197500.0,sabun krim,deterjen
1240,16,2531,2021-11-27,10,18500.0,10197500.0,minuman dalam kemasan,agar-agar
1241,16,761,2021-12-08,1,9000.0,314050.0,makanan ringan,wafer
1243,4,67,2021-09-07,3,342500.0,15492500.0,rokok,rokok
1245,7,1341,2021-10-14,1,198000.0,16670000.0,rokok,rokok
1245,7,2917,2021-10-14,1,183000.0,16670000.0,rokok,rokok
1245,7,153,2021-10-14,2,199500.0,16670000.0,rokok,rokok
1246,4,1094,2021-06-07,1,290000.0,290000.0,pkrt,tisu
1247,6,1459,2021-12-07,156,14650.0,2366000.0,sabun cuci pakaian,susu
1248,5,4901,2021-12-14,1,47000.0,1351000.0,,
1249,5,957,2021-07-29,5,173500.0,65490250.0,rokok,rokok
1249,5,1786,2021-07-29,10,145000.0,65490250.0,rokok,rokok
1250,4,19190,2021-06-22,3,159500.0,12069500.0,rokok,rokok
1250,4,19195,2021-06-22,2,277000.0,12069500.0,rokok,rokok
1250,4,18451,2021-06-22,3,279000.0,12069500.0,rokok,rokok
1251,10,2136,2021-08-02,5,18000.0,2523000.0,minuman dalam kemasan,minuman segar
1251,10,371,2021-08-02,5,18000.0,2523000.0,minuman dalam kemasan,minuman energy
1251,10,5566,2021-08-02,50,13000.0,2523000.0,minuman dalam kemasan,teh
1256,5,359,2021-08-24,2,177000.0,3205200.0,rokok,rokok
1256,5,94,2021-08-24,10,35800.0,3205200.0,rokok,rokok
1256,5,142,2021-08-24,50,12250.0,3205200.0,rokok,rokok
1257,16,371,2021-11-19,10,9800.0,668000.0,perlengkapan medis,shampo
1258,3,18751,2021-09-22,1,2565000.0,15060000.0,,
1259,6,2136,2021-12-20,10,18750.0,,,
1259,6,10084,2021-12-20,24,5300.0,,,
1259,6,697,2021-12-20,10,15900.0,,,
1259,6,3227,2021-12-20,42,4400.0,,,
1259,6,13,2021-12-20,12,10500.0,,,
1259,6,61,2021-12-20,20,24900.0,,,
1259,6,14190,2021-12-20,72,3000.0,,,
1259,6,1977,2021-12-20,12,8500.0,,,
1259,6,14189,2021-12-20,50,9500.0,,,
1259,6,1357,2021-12-20,48,3900.0,,,
1259,6,14564,2021-12-20,25,8500.0,,,
1259,6,18,2021-12-20,28,7000.0,,,
1259,6,408,2021-12-20,10,12600.0,,,
1259,6,6361,2021-12-20,10,18300.0,,,
1259,6,1273,2021-12-20,20,8700.0,,,
1259,6,14421,2021-12-20,42,4500.0,,,
1260,9,250,2021-08-25,10,91800.0,8170500.0,makanan instant,mie instant
1260,9,253,2021-08-25,10,96500.0,8170500.0,makanan instant,mie instant
1260,9,77,2021-08-25,10,51500.0,8170500.0,minuman dalam kemasan,botol
1262,4,2072,2021-11-09,1,70000.0,70000.0,rokok,rokok
1263,7,1111,2021-11-04,20,3500.0,400000.0,makanan ringan,susu
1263,7,171,2021-11-04,5,7500.0,400000.0,bahan masakan,gula
1266,9,2115,2021-12-11,10,8200.0,164000.0,minuman dalam kemasan,susu
1267,3,47,2021-07-17,3,164500.0,26101000.0,rokok,rokok
1267,3,2958,2021-07-17,3,195000.0,26101000.0,rokok,rokok
1267,3,781,2021-07-17,3,221000.0,26101000.0,rokok,rokok
1267,3,253,2021-07-17,10,95500.0,26101000.0,makanan instant,mie instant
1267,3,232,2021-07-17,10,90000.0,26101000.0,makanan instant,mie instant
1267,3,59,2021-07-17,4,276500.0,26101000.0,rokok,rokok
1267,3,468,2021-07-17,8,149000.0,26101000.0,bahan makanan,terigu
1267,3,713,2021-07-17,3,106000.0,26101000.0,rokok,rokok
1269,11,88,2021-11-25,10,16500.0,1052000.0,makanan ringan,wafer
1270,3,142,2021-11-02,10,12250.0,810500.0,rokok,rokok
1271,6,107,2021-10-25,1,226000.0,2502000.0,rokok,rokok
1274,3,1196,2021-05-31,5,660500.0,7295750.0,rokok,rokok
1274,3,333,2021-05-31,3,277000.0,7295750.0,rokok,rokok
1274,3,6217,2021-05-31,5,105750.0,7295750.0,rokok,rokok
1276,4,18940,2021-06-15,5,184500.0,3713000.0,makanan ringan,teh
1276,4,6086,2021-06-15,2,232000.0,3713000.0,rokok,rokok
1277,37,326,2021-12-07,10,19200.0,14501000.0,makanan ringan,teh
1277,37,18280,2021-12-07,10,18500.0,14501000.0,minuman dalam kemasan,minuman energy
1278,7,15705,2021-12-14,10,72500.0,4687000.0,makanan instant,mie instant
1279,10,23579,2021-12-23,10,17500.0,1527000.0,,
1280,4,272,2021-10-06,1,545000.0,25543500.0,bahan masakan,gula
1280,4,302,2021-10-06,10,88000.0,25543500.0,makanan instant,mie instant
1280,4,2136,2021-10-06,10,18000.0,25543500.0,minuman dalam kemasan,minuman segar
1280,4,177,2021-10-06,20,18000.0,25543500.0,minuman dalam kemasan,teh
1282,3,846,2021-06-19,1,255000.0,4628000.0,minuman dalam kemasan,susu
1282,3,67,2021-06-19,2,351000.0,4628000.0,rokok,rokok
1285,10,1,2021-11-08,1,67000.0,8822000.0,bahan masakan,aneka kecap
1287,5,2640,2021-11-15,2,1585000.0,33970500.0,rokok,teh
1288,7,94,2021-11-02,6,3640000.0,131635000.0,rokok,rokok
1291,4,19,2021-10-04,1,180500.0,1188500.0,rokok,rokok
1292,4,19,2021-09-28,1,180500.0,1563200.0,rokok,rokok
1293,5,8,2021-11-19,2,46000.0,2131000.0,air minum dalam kemasan,botol
