CUSTOMER_ID,ORDER_NUMBER,MATERIAL_NUMBER
1415,90837,576
1416,82832,6456
1417,154490,199
1418,81920,264
1419,138367,503
1422,81994,222
1422,81994,406
1422,81994,46
1422,81994,416
1425,186068,419
1425,186068,15997
1428,196032,73
1430,94395,23693
1430,94395,548
1431,90172,173
1433,83039,177
1435,208238,78
1435,208238,5862
1435,208238,73
1435,208238,357
1435,208238,94
1435,208238,147
1435,208238,528
1435,208238,858
1435,208238,855
1435,208238,349
1435,208238,333
1435,208238,107
1435,208238,77
1438,198749,59
1439,135785,652
1440,153800,5491
1443,149235,46
1445,117911,406
1445,117911,357
1449,168918,5216
1450,196439,20863
1452,154701,3191
1453,146898,15830
1455,82751,4752
1455,82751,81
1459,209983,3442
1462,95080,142
1466,101118,34
1467,165975,47
1468,232176,836
1468,232176,131
1468,232176,408
1468,232176,392
1468,232176,976
1468,232176,931
1468,232176,173
1468,232176,5216
1470,87005,19835
1471,101041,2173
1472,143263,713
1474,146972,5768
1474,146972,199
1474,146972,2090
1474,146972,858
1475,151671,23200
1480,113564,468
1480,113564,9335
1480,113564,9333
1481,137742,1786
1482,140683,406
1482,140683,4719
1482,140683,498
1482,140683,5677
1483,192056,3249
1484,97712,473
1484,97712,1343
1484,97712,221
1484,97712,1171
1484,97712,115
1484,97712,1085
1484,97712,740
1484,97712,84
1485,160466,2083
1486,103318,354
1487,170545,838
1489,96521,259
1489,96521,57
1490,212879,68
1492,197888,354
1493,123692,359
1494,183978,125
1495,143665,5013
1496,157809,226
1496,157809,387
1497,216931,94
1499,98856,94
1499,98856,252
1501,103299,94
1503,157156,673
1505,114858,23635
1505,114858,9289
1506,92566,79
1507,166101,20184
1508,219552,1217
1508,219552,22557
1508,219552,2816
1508,219552,7230
1508,219552,3655
1508,219552,1825
1508,219552,733
1508,219552,1433
1508,219552,809
1508,219552,22611
1508,219552,1121
1508,219552,2800
1508,219552,18793
1508,219552,264
1508,219552,198
1508,219552,3354
1508,219552,2073
1508,219552,485
1509,202047,22771
1511,115730,21562
1515,155862,359
1516,175627,125
1519,87846,271
1519,87846,357
1519,87846,58
1520,95821,116
1523,98864,142
1526,186350,4893
1527,167522,20055
1527,167522,2813
1528,187961,22989
1528,187961,20354
1528,187961,22977
1528,187961,22821
1528,187961,19982
1530,91452,84
1530,91452,193
1532,119524,20055
1532,119524,22666
1532,119524,23612
1535,94890,142
1536,173411,359
1536,173411,687
1539,160551,20424
1540,183260,636
1541,88656,3271
1542,150309,59
1542,150309,462
1543,88675,67
1543,88675,207
1543,88675,416
1548,201670,5590
1549,116207,22905
1550,88834,403
1551,83146,973
1551,83146,14
1552,198798,7611
1552,198798,5004
1556,103297,359
1556,103297,142
1558,133030,1414
1558,133030,5314
1558,133030,474
1562,205145,1702
1562,205145,6677
1565,170874,23499
1565,170874,12420
1565,170874,19704
1565,170874,46
1565,170874,5013
1565,170874,378
1565,170874,77
1566,212006,20070
1567,192227,9354
1568,189066,3457
1568,189066,1439
1572,152024,5254
1572,152024,815
1574,86207,468
1576,136371,6
1577,189892,15874
1577,189892,14761
1578,147625,16373
1578,147625,22251
1579,111949,2813
1579,111949,20070
1580,112485,20198
1583,90063,19
1584,165389,46
1584,165389,20021
1584,165389,213
1584,165389,77
1585,226065,3897
1586,196211,4103
1588,161849,3527
1589,164690,2083
1590,227686,6993
1590,227686,20054
1592,118299,22783
1593,114806,20103
1594,97324,22769
1595,167290,19349
1596,105875,234
1596,105875,489
1596,105875,6
1596,105875,174
1596,105875,349
1596,105875,333
1596,105875,2086
1596,105875,607
1596,105875,73
1596,105875,20520
1596,105875,2083
1597,215399,1215
1598,83195,253
1599,130975,22234
1601,147096,6641
1601,147096,2083
1602,155956,138
1603,175736,1744
1604,234039,8041
1604,234039,6808
1604,234039,18877
1604,234039,1204
1605,148448,20293
1606,221774,639
1608,223736,5606
1608,223736,22818
1608,223736,19482
1608,223736,636
1609,132160,94
1609,132160,3442
1609,132160,2640
1610,175608,9289
1611,146871,147
1612,204882,738
1612,204882,29
1612,204882,458
1613,103707,581
1614,155536,2037
1617,106296,23120
1618,85813,23453
1620,127403,20424
1620,127403,714
1621,138871,69
1621,138871,3105
1621,138871,23242
1621,138871,1542
1621,138871,23063
1624,168247,4069
1627,96716,23519
1627,96716,372
1627,96716,19514
1627,96716,378
1629,146738,19944
1630,155342,4162
1630,155342,23236
1630,155342,548
1631,215745,2770
1631,215745,116
1632,188490,636
1633,131900,23193
1634,189638,554
1635,148590,20402
1635,148590,666
1635,148590,19837
1636,105187,4565
1637,91255,106
1640,194702,20364
1642,95749,19859
1643,192412,359
1644,87981,22752
1645,117654,652
1646,164492,20456
1648,87332,749
1649,190200,126
1650,158561,4103
1650,158561,20899
1650,158561,22824
1653,221099,860
1654,174754,8343
1656,128639,860
1657,100299,731
1657,100299,167
1658,147012,636
1661,233642,22843
1664,237305,19373
1664,237305,22689
1664,237305,19944
1664,237305,8343
1664,237305,23192
1665,163644,636
1665,163644,20087
1666,109622,1552
1666,109622,6
1667,154406,357
1667,154406,2930
1667,154406,1296
1667,154406,528
1667,154406,3004
1667,154406,108
1667,154406,1845
1667,154406,366
1667,154406,475
1667,154406,6918
1667,154406,27
1670,117670,19
1670,117670,1075
1671,221066,23499
1671,221066,46
1671,221066,1082
1671,221066,20184
1671,221066,1552
1671,221066,420
1672,88137,23231
1673,184096,87
1674,87053,1735
1675,165219,51
1676,206626,78
1676,206626,10102
1676,206626,94
1676,206626,10104
1676,206626,64
1676,206626,27
1677,156316,3012
1678,204307,12837
1678,204307,980
1679,217511,402
1682,109047,5491
1683,208980,415
1685,222856,271
1686,102851,4
1688,111165,23612
1692,210556,2084
1693,88590,378
1695,143708,2539
1697,227651,186
1698,117485,1454
1700,105585,2461
1701,227938,20037
1701,227938,19771
1702,235078,126
1703,87983,4308
1703,87983,1727
1703,87983,20019
1704,184337,636
1706,185457,9149
1706,185457,3527
1707,131738,6834
1707,131738,6
1707,131738,2194
1707,131738,94
1707,131738,142
1707,131738,652
1707,131738,66
1707,131738,1433
1707,131738,322
1707,131738,412
1707,131738,1980
1708,102239,695
1710,172267,548
1711,114831,20103
1712,164484,252
1715,106491,3306
1715,106491,203
1715,106491,19417
1715,106491,66
1716,127063,858
1716,127063,79
1717,102947,1075
1718,179661,116
1718,179661,20184
1722,203557,1111
1723,182156,22783
1723,182156,3644
1723,182156,23180
1727,124868,16
1728,159872,226
1728,159872,816
1728,159872,1811
1728,159872,592
1729,195973,855
1730,156989,188
1730,156989,2890
1730,156989,20620
1730,156989,1049
1730,156989,2881
1730,156989,324
1730,156989,79
1730,156989,1219
1730,156989,5164
1733,96413,4896
1734,140539,22517
1734,140539,199
1734,140539,232
1736,132377,2588
1736,132377,6210
1736,132377,1196
1736,132377,32
1736,132377,19961
1740,206996,22210
1741,208858,203
1743,175338,203
1746,200842,10512
1747,144799,19739
1749,148451,6394
1749,148451,3720
1752,185771,222
1753,144127,23063
1756,190894,1751
1759,110979,17714
1762,99538,3720
1763,159360,523
1764,153868,285
1764,153868,737
1767,187626,94
1768,95647,3938
1769,181477,51
1777,206916,10094
1778,118197,19
1778,118197,1137
1778,118197,102
1778,118197,107
1779,154033,66
1779,154033,569
1779,154033,620
1782,215829,561
1782,215829,1768
1783,131884,6755
1783,131884,9289
1785,114460,42
1785,114460,177
1787,158084,1952
1788,150948,141
1790,145358,9645
1792,113062,288
1794,102591,16056
1797,130291,503
1800,113449,438
1802,162017,9394
1802,162017,4475
1802,162017,1920
1802,162017,654
1803,222607,19225
1805,187570,18410
1806,102880,1043
1807,161296,2141
1809,172150,548
1813,193874,142
1813,193874,49
1813,193874,102
1813,193874,64
1813,193874,107
1813,193874,2083
1814,227606,6672
1815,151731,18749
1816,104026,1785
1817,113714,3271
1817,113714,5131
1817,113714,4613
1817,113714,3212
1817,113714,543
1817,113714,6557
1817,113714,4830
1817,113714,548
1817,113714,23236
1817,113714,23063
1817,113714,1771
1817,113714,23245
1817,113714,762
1817,113714,20626
1817,113714,1128
1817,113714,22638
1817,113714,21166
1817,113714,2432
1817,113714,19543
1819,94642,462
1819,94642,77
1820,169793,8
1821,206464,371
1823,96031,199
1824,168400,5410
1824,168400,4893
1824,168400,23178
1824,168400,3397
1825,115138,605
1825,115138,371
1825,115138,8
1826,167192,34
1827,207217,13
1828,179442,482
1829,130715,203
1830,159449,49
1830,159449,77
1831,201960,785
1831,201960,393
1831,201960,324
1831,201960,548
1831,201960,1862
1831,201960,694
1831,201960,1219
1832,115126,2895
1832,115126,263
1838,116675,288
1843,94880,3012
1843,94880,94
1844,176572,142
1845,174740,838
1846,103321,359
1846,103321,3012
1846,103321,94
1846,103321,3045
1849,142796,19269
1849,142796,6284
1849,142796,20444
1849,142796,20124
1850,101127,64
1851,105628,160
1853,109558,927
1853,109558,18730
1862,176983,19293
1862,176983,23610
1863,182839,23235
1868,221024,23584
1868,221024,19283
1868,221024,23193
1868,221024,19944
1868,221024,22824
1868,221024,19466
1868,221024,3713
1868,221024,13794
1868,221024,3629
1869,95740,49
1869,95740,102
1871,95180,25
1872,98723,1137
1873,98282,416
1874,98311,102
1876,147423,5340
1877,176752,21036
1878,220934,23584
1879,139219,4682
1880,103562,77
1882,130088,77
1882,130088,141
1884,140356,7557
1885,148578,22832
1886,115734,2037
1887,187038,21036
1891,164220,14766
1893,194849,526
1893,194849,20150
1893,194849,360
1893,194849,4776
1893,194849,4805
1893,194849,22270
1894,151980,18601
1894,151980,7617
1894,151980,20521
1897,152538,4313
1897,152538,7506
1897,152538,23024
1897,152538,23193
1897,152538,2389
1897,152538,636
1897,152538,20071
1900,157875,2007
1900,157875,16373
1900,157875,22252
1900,157875,22251
1900,157875,1853
1900,157875,383
1900,157875,20889
1904,98301,2965
1905,210224,19795
1908,102557,19541
1908,102557,21039
1908,102557,5
1910,103965,20905
1911,105574,523
1912,109674,678
1915,102093,3927
1915,102093,3926
1916,101677,678
1918,228336,94
1919,170143,2037
1920,99317,5444
1925,185397,5326
1925,185397,385
1925,185397,33
1931,118027,66
1933,143517,3746
1933,143517,14922
1933,143517,1196
1933,143517,1303
1934,109829,197
1935,109825,6075
1936,108702,6075
1936,108702,96
1938,105895,2
1938,105895,17577
1941,120633,2
1941,120633,17577
1942,236377,3589
1943,103630,23042
1943,103630,23138
1945,124314,357
1945,124314,662
1946,168365,22991
1946,168365,20037
1946,168365,20228
1950,208512,468
1951,140265,22690
1952,130106,2174
1952,130106,8170
1956,100249,357
1956,100249,659
1958,154015,3771
1958,154015,66
1958,154015,392
1958,154015,569
1959,143876,3
1959,143876,3939
1959,143876,487
1959,143876,73
1959,143876,75
1959,143876,74
1959,143876,173
1959,143876,117
1959,143876,23482
1959,143876,1072
1959,143876,59
1959,143876,131
1959,143876,428
1960,163400,18940
1960,163400,15918
1962,156280,6842
1962,156280,2430
1965,104978,197
1969,151649,19
1969,151649,3706
1969,151649,392
1970,135417,3771
1971,188365,23611
1972,210468,20021
1972,210468,23582
1972,210468,1580
1972,210468,22995
1972,210468,2432
1972,210468,10036
1974,165501,860
1974,165501,19774
1974,165501,23516
1974,165501,23582
1974,165501,1542
1974,165501,23525
1974,165501,263
1974,165501,13421
1974,165501,1495
1975,108826,23108
1975,108826,21166
1975,108826,2432
1976,163704,5338
1978,199749,201
1979,146862,636
1979,146862,20196
1980,128110,23746
1981,105827,192
1982,200180,22991
1982,200180,1569
1982,200180,23611
1982,200180,19293
1982,200180,23002
1982,200180,4897
1982,200180,6275
1982,200180,20124
1982,200180,23019
1982,200180,7545
1982,200180,22795
1982,200180,23144
1985,209758,7885
1985,209758,66
1989,223664,1162
1989,223664,20325
1990,133767,23482
1991,137933,836
1992,133773,976
1992,133773,155
1994,145519,849
1995,228113,6117
1996,212416,7428
1997,236550,20689
2000,104386,144
2001,104975,17579
2002,229721,127
2003,106428,678
2004,206483,6808
2004,206483,2419
2004,206483,1298
2004,206483,28
2004,206483,437
2005,109394,38
2005,109394,19645
2007,154466,20037
2008,173045,21484
2010,188357,1558
2011,231032,5575
2012,106434,9
2013,126307,65
2013,126307,3282
2013,126307,1678
2015,124929,855
2015,124929,436
2016,138318,1342
2017,168585,22803
2017,168585,12577
2017,168585,4896
2018,107683,2
2019,111074,3249
2022,195708,22890
2027,126127,576
2028,121290,547
2028,121290,2037
2028,121290,360
2028,121290,76
2028,121290,2012
2029,103075,662
2030,196357,49
2031,111318,335
2032,210000,6688
2033,111817,1390
2034,122429,6688
2035,177340,606
2036,182577,20895
2038,147393,32
2039,126148,693
2040,114496,1672
2041,202180,4896
2042,181193,99
2043,210426,1659
2044,193973,648
2046,206423,20054
2046,206423,23138
2047,231570,2076
2048,118434,416
2048,118434,2
2048,118434,5299
2050,159218,113
2050,159218,5045
2051,173563,79
2051,173563,20184
2053,127337,758
2054,133095,510
2055,129737,174
2055,129737,66
2056,168287,23564
2057,107351,1214
2060,144197,849
2062,216964,4212
2064,108850,19327
2065,220089,3024
2067,111367,22376
2068,128234,6123
2068,128234,131
2069,185575,306
2069,185575,809
2070,108661,27
2072,227960,416
2072,227960,1668
2074,108663,20381
2074,108663,855
2074,108663,18012
2075,109795,528
2075,109795,222
2077,146835,229
2077,146835,804
2078,220190,274
2078,220190,5584
2078,220190,27
2081,141583,1267
2082,186640,3306
2083,192232,1439
2084,135935,1555
2084,135935,1998
2089,190739,576
2092,164778,44
2092,164778,20137
2092,164778,1217
2092,164778,277
2092,164778,4344
2092,164778,22906
2092,164778,200
2092,164778,23088
2092,164778,19705
2095,117155,222
2095,117155,61
2095,117155,115
2096,228194,19314
2098,209516,8209
2098,209516,313
2098,209516,5667
2100,120885,61
2102,127951,3
2103,171412,2083
2103,171412,1356
2105,172072,3171
2106,132705,112
2107,110882,20280
2108,124897,19853
2108,124897,841
2109,187653,177
2111,159471,188
2113,199933,451
2113,199933,402
2116,230959,983
2118,208513,419
2119,191933,8
2121,175347,9634
2121,175347,1855
2121,175347,3265
2123,128743,21
2124,208567,761
2125,195371,1196
2126,171923,20293
2128,141677,849
2130,163067,4897
2130,163067,20124
2134,160360,7333
2135,190368,764
2135,190368,3783
2135,190368,9335
2135,190368,16280
2137,128227,1711
2137,128227,416
2140,187596,4294
2143,109495,4204
2147,221844,333
2148,158267,353
2148,158267,841
2148,158267,38
2149,125603,177
2153,205622,18012
2155,122522,608
2155,122522,18151
2155,122522,1630
2155,122522,15275
2156,133391,2895
2158,212659,22210
2160,136651,8
2160,136651,6092
2161,164173,18940
2162,137691,428
2163,164069,18329
2164,124951,1182
2164,124951,64
2165,155794,713
2165,155794,576
2166,166306,22507
2166,166306,4724
2166,166306,503
2166,166306,4635
2167,120695,5906
2171,124934,516
2172,129196,77
2173,126976,1998
2174,185622,547
2174,185622,2007
2175,127929,6
2176,154021,22
2177,232381,22557
2177,232381,19
2177,232381,2680
2178,126103,4475
2179,164803,1204
2180,221798,360
2183,198016,9633
2187,150046,240
2189,130604,60
2189,130604,855
2190,129775,576
2192,130787,416
2194,156908,7897
2195,123315,6510
2198,141330,34
2198,141330,124
2203,150817,122
2203,150817,728
2203,150817,124
2203,150817,1485
2204,117111,77
2204,117111,728
2205,174380,6755
2206,168228,253
2206,168228,232
2207,141632,15026
2207,141632,7572
2207,141632,2236
2207,141632,8385
2207,141632,6291
2208,152748,7572
2208,152748,260
2210,168540,18274
2217,152209,8
2217,152209,77
2221,229975,795
2222,231602,5962
2222,231602,195
2223,219868,139
2223,219868,868
2227,142481,8
2228,184756,272
2229,199459,293
2230,170426,333
2232,207278,1523
2232,207278,94
2232,207278,171
2234,129253,6202
2234,129253,15
2234,129253,7143
2234,129253,72
2234,129253,15860
2234,129253,65
2235,193932,58
2235,193932,61
2236,160491,5
2236,160491,4635
2238,142914,18280
2239,212575,1217
2240,233591,936
2241,222397,5939
2241,222397,124
2241,222397,195
2241,222397,118
2243,139403,768
2244,145297,1485
2244,145297,34
2245,152426,115
2245,152426,2315
2246,220961,416
2247,155760,34
2255,218874,1411
2256,117802,2864
2259,136943,18012
2260,212367,2084
2262,152013,2635
2263,210843,5610
2265,127674,22471
2265,127674,9133
2266,209869,2767
2267,161460,9135
2267,161460,9542
2267,161460,841
2268,222894,5667
2268,222894,7
2269,182651,107
2270,208348,222
2271,201872,14580
2272,212224,316
2272,212224,102
2273,209460,8420
2275,138809,5534
2278,129999,1485
2280,131458,32
2283,188522,9754
2283,188522,22828
2283,188522,4315
2285,121178,43
2286,208016,1431
2286,208016,10699
2286,208016,38
2286,208016,14589
2286,208016,118
2287,155513,66
2288,141006,18000
2289,161874,1085
2289,161874,4719
2289,161874,576
2291,199848,1102
2293,205254,77
2294,196224,6641
2294,196224,272
2295,195142,38
2295,195142,1667
2296,208352,2136
2296,208352,6735
2296,208352,2881
2296,208352,185
2297,124316,349
2297,124316,333
2298,209482,12782
2299,147641,42
2300,224618,728
2301,209224,628
2301,209224,3541
2301,209224,5470
2302,162573,8
2303,170546,66
2304,220156,645
2305,192693,22749
2307,152009,174
2307,152009,2005
2307,152009,27
2307,152009,57
2311,136606,43
2312,149860,234
2312,149860,2083
2313,145306,1485
2314,201746,3435
2317,196761,14638
2317,196761,6202
2318,149384,7149
2320,126581,19258
2322,162618,858
2323,168442,5472
2324,142665,408
2325,169521,3396
2327,130002,8
2330,133878,5768
2330,133878,1026
2330,133878,228
2330,133878,2
2330,133878,2577
2330,133878,285
2330,133878,64
2331,226169,3969
2331,226169,5184
2332,202110,2062
2334,187736,6057
2335,169429,417
2336,166821,77
2337,132184,19327
2339,159796,9413
2339,159796,9085
2339,159796,19060
2340,151580,269
2340,151580,5610
2342,161611,6806
2343,215738,2559
2345,165356,16
2346,161003,335
2346,161003,1206
2346,161003,32
2347,174860,2083
2348,178636,3401
2350,153022,5491
2351,135153,253
2351,135153,1062
2353,139891,1679
2353,139891,5577
2353,139891,1537
2353,139891,1042
2359,136581,1615
2362,200656,5062
2363,146951,855
2364,172790,2083
2364,172790,21997
2365,134892,1151
2365,134892,51
2367,213517,8763
2367,213517,28
2371,151445,4481
2374,196332,6119
2374,196332,1
2376,148889,19824
2377,178999,416
2377,178999,102
2378,195491,8489
2378,195491,206
2379,143004,1485
2379,143004,768
2380,204586,45
2381,178908,8483
2382,178906,9633
2383,206098,10916
2383,206098,2891
2383,206098,8489
2384,178862,3556
2385,206096,8420
2385,206096,8481
2386,206099,0
2387,159840,3
2387,159840,2178
2387,159840,40
2388,195933,8488
2392,160656,8486
2393,169509,6015
2394,196387,8420
2395,206075,25
2396,216277,8401
2398,206085,663
2399,187359,338
2400,170074,3
2400,170074,8459
2400,170074,283
2400,170074,313
2401,172647,592
2405,127872,357
2405,127872,811
2405,127872,988
2406,217388,2317
2407,132636,60
2408,208644,19559
2409,123755,846
2411,179988,328
2412,188659,328
2413,188670,13749
2415,207757,103
2417,207733,328
2417,207733,911
2418,197987,663
2419,218034,1
2420,198005,5082
2421,198010,5975
2424,146659,2
2425,132845,2178
2426,139534,540
2426,139534,5436
2429,139538,3476
2429,139538,8489
2432,139421,34
2433,175528,6119
2433,175528,365
2433,175528,6403
2436,210029,1966
2437,173143,12426
2438,222812,22821
2440,141658,2549
2441,219401,2528
2443,159019,6015
2443,159019,5958
2443,159019,3556
2443,159019,313
2444,219873,9841
2444,219873,2139
2444,219873,14049
2445,199656,3
2445,199656,8407
2446,153888,153
2446,153888,1623
2447,219471,2128
2447,219471,8502
2450,219871,2891
2450,219871,8401
2450,219871,8494
2450,219871,2139
2450,219871,313
2451,133187,103
2452,163511,1806
2452,163511,328
2452,163511,9633
2453,190107,2891
2454,219514,407
2455,219510,1939
2455,219510,8424
2455,219510,3418
2455,219510,6011
2455,219510,28
2455,219510,3062
2455,219510,2178
2456,202654,4778
2457,209453,4778
2457,209453,3418
2458,173044,8488
2459,174040,759
2460,197136,1343
2463,146328,1485
2464,132338,61
2466,147511,2037
2466,147511,5286
2467,140545,1659
2467,140545,6510
2468,178571,474
2470,192501,3116
2470,192501,1
2472,213419,841
2475,130760,75
2476,129774,22521
2477,184956,13
2478,214640,761
2479,164749,8424
2479,164749,8420
2480,174000,844
2481,183209,2528
2482,201051,1195
2483,211066,8483
2484,132033,528
2485,174352,3556
2485,174352,6015
2485,174352,8483
2486,172612,55
2487,193475,1098
2489,205448,23583
2489,205448,20037
2489,205448,22820
2489,205448,3720
2489,205448,23004
2490,221157,2139
2491,221199,2065
2492,183224,88
2492,183224,2528
2492,183224,1696
2494,221203,3476
2495,211022,3118
2496,211094,5753
2497,147642,17433
2499,141291,1485
2501,147975,314
2501,147975,8461
2501,147975,1260
2502,204614,22666
2502,204614,13794
2503,125618,639
2503,125618,107
2505,201094,1786
2507,202637,5436
2508,141588,471
2510,134826,8457
2510,134826,3014
2511,165853,227
2512,165858,283
2514,227367,20863
2514,227367,2037
2514,227367,15333
2516,202632,2178
2517,222713,6287
2518,184372,398
2519,212502,976
2521,171716,3442
2522,153422,1998
2522,153422,19
2523,215589,2450
2524,226224,1459
2527,134076,142
2527,134076,1396
2527,134076,174
2528,236139,12048
2528,236139,22747
2531,204873,89
2531,204873,2740
2531,204873,5062
2531,204873,468
2532,168010,33
2533,224807,23281
2534,158335,18730
2535,205250,253
2538,198664,862
2539,167743,2037
2539,167743,6588
2539,167743,1204
2541,172628,3219
2543,160562,23579
2544,150261,727
2545,188058,354
2550,214428,1939
2550,214428,6203
2551,204453,17205
2551,204453,8486
2552,204456,885
2553,159064,9624
2553,159064,4225
2553,159064,0
2554,177210,25
2555,194786,5436
2556,194776,2178
2557,186021,1
2558,214380,3014
2560,214368,221
2561,194820,2
2562,210820,1
2562,210820,5426
2562,210820,3833
2566,150820,667
2567,202007,21774
2567,202007,171
2567,202007,260
2567,202007,6339
2567,202007,354
2567,202007,676
2567,202007,20369
2567,202007,20635
2567,202007,20636
2567,202007,20634
2567,202007,22633
2567,202007,2246
2567,202007,286
2567,202007,3075
2567,202007,693
2567,202007,373
2568,172492,2554
2570,142326,8786
2570,142326,5677
2570,142326,6583
2572,202939,19869
2572,202939,1836
2573,134961,8613
2574,151427,656
2576,206559,295
2577,232340,994
2579,219223,78
2579,219223,349
2579,219223,94
2579,219223,22938
2579,219223,201
2579,219223,416
2581,158717,1471
2581,158717,850
2581,158717,3163
2581,158717,261
2582,188936,1006
2585,157375,18
2587,210151,9181
2592,140555,94
2593,138238,8581
2593,138238,49
2595,170273,809
2599,180943,3605
2599,180943,2321
2599,180943,253
2599,180943,232
2599,180943,944
2600,144679,8853
2600,144679,537
2604,175568,272
2604,175568,4
2605,192573,23117
2605,192573,5088
2605,192573,23118
2606,227848,4580
2607,149220,1258
2611,209904,2037
2611,209904,6876
2612,168396,78
2613,210798,3033
2614,201933,6835
2616,150268,1204
2616,150268,6588
2617,176920,66
2618,154487,253
2619,215722,63
2621,153167,3938
2623,150780,361
2626,163457,574
2627,219303,3556
2627,219303,911
2628,146236,405
2629,138719,32
2631,144735,9766
2631,144735,9181
2633,146535,9181
2635,155842,2173
2636,203141,204
2637,192602,75
2638,162425,455
2642,231115,9058
2644,209030,10
2644,209030,392
2644,209030,77
2645,200267,9193
2646,154130,8459
2646,154130,6287
2648,222951,3446
2649,133805,155
2651,138970,21554
2651,138970,144
2652,171890,1154
2655,184284,9247
2656,164928,251
2659,153438,104
2661,220242,63
2661,220242,9046
2661,220242,1263
2664,169727,6677
2665,131952,5062
2667,190038,177
2668,177333,1105
2669,189790,1560
2670,154732,9614
2671,152352,314
2671,152352,142
2671,152352,253
2676,154709,250
2676,154709,59
2677,186023,1679
2677,186023,468
2679,181375,68
2679,181375,9152
2681,186594,33
2684,188435,5338
2685,181500,22100
2688,181436,3370
2690,145541,76
2692,157651,2419
2693,153310,1531
2693,153310,2173
2694,210186,419
2695,149327,357
2696,213475,2895
2696,213475,39
2697,149776,9761
2700,187828,400
2701,164085,22828
2701,164085,23580
2701,164085,9417
2701,164085,23028
2701,164085,19988
2701,164085,2653
2701,164085,20054
2701,164085,19725
2701,164085,3720
2701,164085,22798
2701,164085,4556
2701,164085,827
2701,164085,19822
2701,164085,23025
2701,164085,3723
2701,164085,19991
2701,164085,19946
2701,164085,19771
2701,164085,22801
2701,164085,3629
2702,143809,415
2705,172661,427
2707,163415,4719
2709,133402,250
2709,133402,7572
2709,133402,260
2709,133402,1027
2709,133402,1765
2709,133402,7588
2712,216122,2037
2712,216122,21928
2712,216122,21964
2713,135225,51
2715,131697,361
2716,152448,8
2717,153418,18
2717,153418,1314
2718,166012,468
2720,186258,718
2723,146327,1060
2723,146327,4126
2725,188071,16109
2726,192145,371
2726,192145,77
2727,172206,309
2729,171101,1433
2730,220287,9181
2732,221219,1183
2734,216139,5317
2735,144173,34
2735,144173,3971
2735,144173,18012
2738,206028,283
2741,142457,468
2742,157759,4166
2743,200104,8
2744,195716,455
2746,141089,253
2747,136255,20061
2747,136255,288
2747,136255,184
2748,191349,8
2749,152138,18
2753,185417,23281
2754,215533,2076
2758,203041,2558
2760,218155,5
2761,174505,22485
2761,174505,15824
2764,183440,9108
2766,159957,1793
2768,202026,67
2770,213758,266
2772,220762,1330
2773,182473,38
2774,224348,9690
2775,171117,7572
2776,174315,1233
2776,174315,5062
2779,213217,46
2780,141097,23540
2780,141097,82
2782,179580,540
2782,179580,77
2783,136367,3031
2783,136367,3026
2783,136367,416
2783,136367,3694
2784,217966,1454
2784,217966,17722
2787,231610,226
2788,164051,60
2788,164051,22758
2790,153421,1998
2790,153421,3442
2790,153421,468
2791,154340,22507
2791,154340,4724
2791,154340,4719
2791,154340,576
2791,154340,1175
2791,154340,4635
2795,142213,2640
2797,190411,7944
2799,180848,23003
2801,191111,147
2801,191111,111
2801,191111,250
2801,191111,473
2801,191111,323
2801,191111,253
2801,191111,2349
2801,191111,1154
2802,181714,1092
2802,181714,22823
2802,181714,23025
2802,181714,1401
2803,155651,2677
2805,233002,1196
2805,233002,147
2805,233002,59
2806,160501,253
2810,233765,2823
2810,233765,1765
2810,233765,12026
2811,147965,19
2811,147965,333
2812,157794,250
2812,157794,8540
2812,157794,655
2813,165679,5059
2813,165679,650
2813,165679,897
2813,165679,359
2813,165679,94
2818,193080,1105
2819,183520,1105
2822,157768,139
2823,221904,19195
2823,221904,18451
2824,168591,227
2825,208385,1589
2826,185852,477
2827,155874,4331
2828,215428,77
2828,215428,5326
2830,185280,19910
2833,222748,22818
2834,210912,19927
2835,185221,23584
2835,185221,4601
2835,185221,8164
2840,219459,6939
2843,158769,78
2843,158769,858
2843,158769,232
2843,158769,46
2843,158769,5314
2843,158769,4719
2843,158769,576
2843,158769,1175
2844,223153,1026
2845,214105,16093
2845,214105,720
2845,214105,22270
2845,214105,2936
2845,214105,5062
2847,220200,2691
2847,220200,370
2848,178261,20032
2848,178261,11
2852,139549,20898
2853,181522,9479
2853,181522,322
2855,227624,7696
2858,204539,9726
2858,204539,795
2859,154383,120
2861,149623,7966
2865,170278,27
2866,231133,462
2868,164724,5286
2868,164724,3296
2869,204338,22832
2869,204338,22210
2870,159495,38
2871,172309,2769
2872,197465,1233
2875,194532,22591
2877,212815,3602
2878,198187,2585
2879,209982,460
2879,209982,2559
2879,209982,198
2881,220413,285
2883,187275,636
2887,175039,77
2888,168150,403
2888,168150,174
2889,226772,110
2889,226772,6
2889,226772,147
2889,226772,1608
2892,209606,233
2892,209606,199
2893,175188,6287
2895,193313,897
2896,207315,42
2896,207315,9145
2897,186624,10
2900,194057,8170
2901,238261,2166
2903,225066,11924
2903,225066,12048
2903,225066,1925
2903,225066,1751
2903,225066,2360
2903,225066,16280
2903,225066,21987
2908,161472,232
2908,161472,313
2910,185462,5
2910,185462,1739
2910,185462,23200
2911,204053,856
2912,167339,468
2912,167339,14766
2913,228193,23199
2914,189500,250
2915,194040,1196
2916,189487,250
2918,198769,64
